time,open,high,low,close,tick_volume,spread,real_volume
2023-01-20 10:00:00,1.08403,1.0859,1.08386,1.08407,3430,0,0
2023-01-20 11:00:00,1.08406,1.08519,1.08286,1.0831,3372,0,0
2023-01-20 12:00:00,1.08311,1.08474,1.0826,1.08388,3498,0,0
2023-01-20 13:00:00,1.08388,1.08418,1.08246,1.0825,2665,0,0
2023-01-20 14:00:00,1.08252,1.08278,1.0814,1.08186,3175,0,0
2023-01-20 15:00:00,1.08182,1.08276,1.08024,1.08067,4045,0,0
2023-01-20 16:00:00,1.08068,1.08261,1.08046,1.08218,4706,0,0
2023-01-20 17:00:00,1.0822,1.0848,1.08184,1.08312,5016,0,0
2023-01-20 18:00:00,1.0831,1.08452,1.08274,1.08306,3348,0,0
2023-01-20 19:00:00,1.08306,1.08474,1.08296,1.08438,2643,0,0
2023-01-20 20:00:00,1.08438,1.08502,1.08339,1.08478,3262,0,0
2023-01-20 21:00:00,1.08476,1.08585,1.08458,1.0854,2120,0,0
2023-01-20 22:00:00,1.0854,1.08583,1.08522,1.08566,1800,0,0
2023-01-20 23:00:00,1.08564,1.08582,1.08548,1.08562,784,0,0
2023-01-23 00:00:00,1.08681,1.08681,1.08601,1.08655,554,1,0
2023-01-23 01:00:00,1.08662,1.08698,1.08622,1.08644,1930,0,0
2023-01-23 02:00:00,1.08645,1.08872,1.08645,1.0885,2291,0,0
2023-01-23 03:00:00,1.0885,1.08996,1.08808,1.08949,2614,0,0
2023-01-23 04:00:00,1.08949,1.08989,1.08898,1.08923,1578,0,0
2023-01-23 05:00:00,1.08926,1.0903100000000001,1.08926,1.08986,1658,0,0
2023-01-23 06:00:00,1.08986,1.08988,1.08891,1.08947,1551,0,0
2023-01-23 07:00:00,1.08946,1.08985,1.08901,1.08923,1683,0,0
2023-01-23 08:00:00,1.08922,1.09121,1.08874,1.09006,2603,0,0
2023-01-23 09:00:00,1.09008,1.09268,1.08922,1.09142,3898,0,0
2023-01-23 10:00:00,1.09138,1.09156,1.08932,1.08998,4049,0,0
2023-01-23 11:00:00,1.08999,1.09204,1.08934,1.09116,2983,0,0
2023-01-23 12:00:00,1.09116,1.09154,1.08955,1.08993,2831,0,0
2023-01-23 13:00:00,1.08993,1.09024,1.0879,1.08814,3151,0,0
2023-01-23 14:00:00,1.08814,1.0883,1.08668,1.0871,3488,0,0
2023-01-23 15:00:00,1.08713,1.08778,1.08533,1.08589,4184,0,0
2023-01-23 16:00:00,1.08588,1.08682,1.08462,1.08618,4711,0,0
2023-01-23 17:00:00,1.08618,1.08691,1.0847,1.08648,4987,0,0
2023-01-23 18:00:00,1.08646,1.08759,1.08598,1.0864,4091,0,0
2023-01-23 19:00:00,1.0864,1.0865,1.0857,1.08624,2548,0,0
2023-01-23 20:00:00,1.08624,1.0873,1.08622,1.08664,2370,0,0
2023-01-23 21:00:00,1.08662,1.08674,1.08476,1.0859,3226,0,0
2023-01-23 22:00:00,1.0859,1.08683,1.08572,1.08682,3009,0,0
2023-01-23 23:00:00,1.08682,1.0872,1.0865,1.08714,1009,0,0
2023-01-24 00:00:00,1.0871,1.08719,1.08679,1.087,372,6,0
2023-01-24 01:00:00,1.08706,1.0876,1.08679,1.08714,1127,0,0
2023-01-24 02:00:00,1.08714,1.08749,1.08678,1.0873599999999999,1783,0,0
2023-01-24 03:00:00,1.08737,1.08824,1.08718,1.08809,1363,0,0
2023-01-24 04:00:00,1.08809,1.0883,1.08778,1.0879,1160,0,0
2023-01-24 05:00:00,1.08789,1.08804,1.0873,1.08746,1088,0,0
2023-01-24 06:00:00,1.08744,1.08764,1.08694,1.08764,1165,0,0
2023-01-24 07:00:00,1.08764,1.08826,1.08756,1.08784,1060,0,0
2023-01-24 08:00:00,1.08784,1.08918,1.08776,1.08878,1638,0,0
2023-01-24 09:00:00,1.08872,1.0898,1.08832,1.08888,2804,0,0
2023-01-24 10:00:00,1.08888,1.08959,1.08666,1.08751,3605,0,0
2023-01-24 11:00:00,1.08752,1.0883,1.0852,1.08608,3966,0,0
2023-01-24 12:00:00,1.08608,1.0866500000000001,1.08521,1.08638,2971,0,0
2023-01-24 13:00:00,1.08638,1.08758,1.08537,1.08668,2436,0,0
2023-01-24 14:00:00,1.08668,1.08764,1.0859,1.08597,2407,0,0
2023-01-24 15:00:00,1.08597,1.08808,1.0854300000000001,1.08659,4115,0,0
2023-01-24 16:00:00,1.08658,1.087,1.08404,1.08422,5343,0,0
2023-01-24 17:00:00,1.08425,1.08805,1.08352,1.08752,6677,0,0
2023-01-24 18:00:00,1.08752,1.08834,1.08671,1.08717,3825,0,0
2023-01-24 19:00:00,1.08718,1.0887,1.08702,1.08833,2879,0,0
2023-01-24 20:00:00,1.08834,1.08888,1.0877,1.08792,2346,0,0
2023-01-24 21:00:00,1.08792,1.08844,1.0874,1.08838,1886,0,0
2023-01-24 22:00:00,1.08838,1.0884800000000001,1.08791,1.08816,1604,0,0
2023-01-24 23:00:00,1.0881,1.08888,1.08808,1.08882,1501,0,0
2023-01-25 00:00:00,1.0885,1.08881,1.08786,1.0884,242,8,0
2023-01-25 01:00:00,1.08858,1.08905,1.08828,1.08899,1709,0,0
2023-01-25 02:00:00,1.089,1.08904,1.08812,1.08872,2356,0,0
2023-01-25 03:00:00,1.08872,1.08942,1.0884,1.0893,1820,0,0
2023-01-25 04:00:00,1.0893,1.0901399999999999,1.08928,1.08966,1383,0,0
2023-01-25 05:00:00,1.08962,1.08994,1.08926,1.08972,1388,0,0
2023-01-25 06:00:00,1.08973,1.09028,1.0897000000000001,1.08987,1200,0,0
2023-01-25 07:00:00,1.08988,1.08994,1.08919,1.08975,1442,0,0
2023-01-25 08:00:00,1.08976,1.09111,1.08958,1.09062,2015,0,0
2023-01-25 09:00:00,1.09066,1.09112,1.08786,1.08811,2985,0,0
2023-01-25 10:00:00,1.08807,1.08914,1.0868,1.08773,3632,0,0
2023-01-25 11:00:00,1.0877,1.08918,1.08699,1.08814,3203,0,0
2023-01-25 12:00:00,1.08814,1.08814,1.0863,1.08657,2962,0,0
2023-01-25 13:00:00,1.08657,1.08697,1.08572,1.08646,2940,0,0
2023-01-25 14:00:00,1.08646,1.08769,1.08587,1.08748,2882,0,0
2023-01-25 15:00:00,1.08738,1.0885,1.08645,1.0872,3654,0,0
2023-01-25 16:00:00,1.0872,1.09004,1.08686,1.08931,4501,0,0
2023-01-25 17:00:00,1.08934,1.09236,1.0891,1.09024,6444,0,0
2023-01-25 18:00:00,1.09022,1.09033,1.08742,1.09002,4360,0,0
2023-01-25 19:00:00,1.09006,1.09036,1.08941,1.08993,2249,0,0
2023-01-25 20:00:00,1.08996,1.09178,1.08996,1.09091,2446,0,0
2023-01-25 21:00:00,1.0909200000000001,1.0915,1.09068,1.09146,2026,0,0
2023-01-25 22:00:00,1.09145,1.09175,1.09066,1.09144,1824,0,0
2023-01-25 23:00:00,1.09144,1.09178,1.09112,1.09152,1399,0,0
2023-01-26 00:00:00,1.09149,1.09175,1.09099,1.09134,411,1,0
2023-01-26 01:00:00,1.09137,1.0923,1.09134,1.09207,1284,0,0
2023-01-26 02:00:00,1.09207,1.0924800000000001,1.09158,1.09158,1535,0,0
2023-01-26 03:00:00,1.0916,1.09212,1.09069,1.09192,2074,0,0
2023-01-26 04:00:00,1.09192,1.09218,1.09108,1.09152,1633,0,0
2023-01-26 05:00:00,1.09152,1.09177,1.09115,1.09131,1296,0,0
2023-01-26 06:00:00,1.0913,1.09184,1.0913,1.09144,1247,0,0
2023-01-26 07:00:00,1.09142,1.09188,1.09091,1.09186,1295,0,0
2023-01-26 08:00:00,1.09184,1.09296,1.09172,1.09204,1756,0,0
2023-01-26 09:00:00,1.09204,1.09226,1.09066,1.09198,3543,0,0
2023-01-26 10:00:00,1.09196,1.0928,1.09057,1.09088,3603,0,0
2023-01-26 11:00:00,1.09091,1.091,1.08926,1.08956,3225,0,0
2023-01-26 12:00:00,1.08958,1.09079,1.08938,1.09069,2314,0,0
2023-01-26 13:00:00,1.09069,1.09078,1.08992,1.0903,1890,0,0
2023-01-26 14:00:00,1.0903,1.09042,1.08868,1.08929,2678,0,0
2023-01-26 15:00:00,1.08928,1.09084,1.08729,1.09026,5502,0,0
2023-01-26 16:00:00,1.09026,1.09176,1.08814,1.08873,5975,0,0
2023-01-26 17:00:00,1.08871,1.08949,1.0851,1.08552,5772,0,0
2023-01-26 18:00:00,1.08555,1.08718,1.08507,1.08647,4353,0,0
2023-01-26 19:00:00,1.0865,1.087,1.0858,1.08647,2656,0,0
2023-01-26 20:00:00,1.08647,1.08882,1.08636,1.08862,2221,0,0
2023-01-26 21:00:00,1.08862,1.08903,1.08822,1.0889199999999999,1648,0,0
2023-01-26 22:00:00,1.0889199999999999,1.08926,1.08864,1.08921,1803,0,0
2023-01-26 23:00:00,1.0892,1.08948,1.08902,1.08912,962,0,0
2023-01-27 00:00:00,1.08923,1.08923,1.08865,1.089,235,3,0
2023-01-27 01:00:00,1.08904,1.08964,1.08899,1.08932,1480,0,0
2023-01-27 02:00:00,1.08932,1.09004,1.08932,1.08966,1813,0,0
2023-01-27 03:00:00,1.08965,1.08992,1.08862,1.08896,1852,0,0
2023-01-27 04:00:00,1.08896,1.089,1.08785,1.08794,1510,0,0
2023-01-27 05:00:00,1.08794,1.088,1.08708,1.0873599999999999,1362,0,0
2023-01-27 06:00:00,1.0873599999999999,1.0873599999999999,1.0866,1.08664,1507,0,0
2023-01-27 07:00:00,1.08664,1.0874,1.08658,1.08738,1252,0,0
2023-01-27 08:00:00,1.08738,1.08738,1.08664,1.087,1919,0,0
2023-01-27 09:00:00,1.08697,1.08795,1.08682,1.08738,2282,0,0
2023-01-27 10:00:00,1.08744,1.08916,1.08657,1.08904,3060,0,0
2023-01-27 11:00:00,1.08903,1.08923,1.08774,1.08838,2790,0,0
2023-01-27 12:00:00,1.08838,1.08954,1.08827,1.08893,2161,0,0
2023-01-27 13:00:00,1.08894,1.08936,1.08754,1.08791,2459,0,0
2023-01-27 14:00:00,1.08791,1.08808,1.08664,1.08668,2073,0,0
2023-01-27 15:00:00,1.08666,1.08778,1.08594,1.08622,4061,0,0
2023-01-27 16:00:00,1.08622,1.08768,1.08451,1.08653,5242,0,0
2023-01-27 17:00:00,1.0866500000000001,1.08791,1.08379,1.08386,5354,0,0
2023-01-27 18:00:00,1.08385,1.08674,1.08382,1.08563,4038,0,0
2023-01-27 19:00:00,1.08564,1.08718,1.08526,1.08666,2539,0,0
2023-01-27 20:00:00,1.08664,1.08676,1.08564,1.08658,2108,0,0
2023-01-27 21:00:00,1.08658,1.08724,1.08642,1.08686,1976,0,0
2023-01-27 22:00:00,1.08689,1.08729,1.0864,1.08654,1372,0,0
2023-01-27 23:00:00,1.08654,1.08694,1.0865,1.08688,864,0,0
2023-01-30 00:00:00,1.08623,1.08658,1.08576,1.08658,348,13,0
2023-01-30 01:00:00,1.08658,1.08727,1.08658,1.08719,1304,0,0
2023-01-30 02:00:00,1.08719,1.0875,1.08692,1.08748,1736,0,0
2023-01-30 03:00:00,1.08748,1.08754,1.08612,1.08737,2170,0,0
2023-01-30 04:00:00,1.08737,1.08737,1.08658,1.08692,1792,0,0
2023-01-30 05:00:00,1.08693,1.08696,1.08646,1.08686,1477,0,0
2023-01-30 06:00:00,1.08686,1.08796,1.08683,1.08765,2588,0,0
2023-01-30 07:00:00,1.08765,1.0877,1.08645,1.08693,1902,0,0
2023-01-30 08:00:00,1.08693,1.08696,1.08582,1.08621,2011,0,0
2023-01-30 09:00:00,1.08619,1.087,1.08531,1.08597,2696,0,0
2023-01-30 10:00:00,1.08637,1.08896,1.08626,1.08814,4241,0,0
2023-01-30 11:00:00,1.08816,1.09041,1.08764,1.09019,3145,0,0
2023-01-30 12:00:00,1.09019,1.09138,1.09017,1.09108,3053,0,0
2023-01-30 13:00:00,1.09108,1.09114,1.08908,1.08964,2689,0,0
2023-01-30 14:00:00,1.08966,1.09096,1.0893,1.09039,2579,0,0
2023-01-30 15:00:00,1.0904,1.09113,1.08862,1.08863,3443,0,0
2023-01-30 16:00:00,1.08864,1.08998,1.08798,1.08915,4347,0,0
2023-01-30 17:00:00,1.08914,1.08994,1.08678,1.08709,4891,0,0
2023-01-30 18:00:00,1.08708,1.08748,1.08607,1.08659,3676,0,0
